NAMESPACE     LAST SEEN   TYPE      REASON                 OBJECT                                                         MESSAGE
monitoring    20m         Normal    Created                pod/prometheus-prometheus-kube-prometheus-prometheus-0         Created container: prometheus
monitoring    20m         Normal    Pulled                 pod/prometheus-prometheus-kube-prometheus-prometheus-0         Container image "quay.io/prometheus-operator/prometheus-config-reloader:v0.89.0" already present on machine
monitoring    20m         Normal    Created                pod/prometheus-prometheus-kube-prometheus-prometheus-0         Created container: config-reloader
monitoring    20m         Normal    Started                pod/prometheus-prometheus-kube-prometheus-prometheus-0         Started container config-reloader
monitoring    20m         Normal    Started                pod/prometheus-kube-prometheus-admission-patch-nqjs7           Started container patch
monitoring    20m         Normal    Pulled                 pod/prometheus-kube-prometheus-admission-patch-nqjs7           Successfully pulled image "ghcr.io/jkroepke/kube-webhook-certgen:1.8.0" in 3.921s (3.921s including waiting). Image size: 12943403 bytes.
monitoring    20m         Normal    Created                pod/prometheus-kube-prometheus-admission-patch-nqjs7           Created container: patch
monitoring    20m         Normal    Completed              job/prometheus-kube-prometheus-admission-patch                 Job completed
monitoring    20m         Normal    Pulled                 pod/prometheus-grafana-db9b646bf-n29ht                         Successfully pulled image "docker.io/grafana/grafana:12.4.2" in 15.821s (15.821s including waiting). Image size: 213873728 bytes.
monitoring    20m         Normal    Created                pod/prometheus-grafana-db9b646bf-n29ht                         Created container: grafana
monitoring    20m         Normal    Started                pod/prometheus-grafana-db9b646bf-n29ht                         Started container grafana
monitoring    20m         Warning   Unhealthy              pod/prometheus-grafana-db9b646bf-n29ht                         Readiness probe failed: Get "http://10.0.10.215:3000/api/health": dial tcp 10.0.10.215:3000: connect: connection refused
