NAMESPACE     LAST SEEN   TYPE      REASON              OBJECT                                                         MESSAGE
monitoring    51m         Normal    SuccessfulCreate    statefulset/prometheus-prometheus-kube-prometheus-prometheus   create Pod prometheus-prometheus-kube-prometheus-prometheus-0 in StatefulSet prometheus-prometheus-kube-prometheus-prometheus successful
monitoring    51m         Normal    Started             pod/prometheus-grafana-db9b646bf-n29ht                         Started container grafana-sc-dashboard
monitoring    51m         Normal    Created             pod/prometheus-grafana-db9b646bf-n29ht                         Created container: grafana-sc-dashboard
monitoring    51m         Normal    Created             pod/prometheus-grafana-db9b646bf-n29ht                         Created container: grafana-sc-datasources
monitoring    51m         Normal    Pulled              pod/prometheus-grafana-db9b646bf-n29ht                         Successfully pulled image "quay.io/kiwigrid/k8s-sidecar:2.5.4" in 4.529s (4.529s including waiting). Image size: 28440687 bytes.
monitoring    51m         Normal    Started             pod/prometheus-grafana-db9b646bf-n29ht                         Started container grafana-sc-datasources
monitoring    51m         Normal    Pulling             pod/prometheus-grafana-db9b646bf-n29ht                         Pulling image "docker.io/grafana/grafana:12.4.2"
monitoring    51m         Normal    Pulled              pod/prometheus-grafana-db9b646bf-n29ht                         Container image "quay.io/kiwigrid/k8s-sidecar:2.5.4" already present on machine
monitoring    51m         Normal    Pulling             pod/prometheus-prometheus-kube-prometheus-prometheus-0         Pulling image "quay.io/prometheus-operator/prometheus-config-reloader:v0.89.0"
monitoring    51m         Normal    Started             pod/prometheus-prometheus-kube-prometheus-prometheus-0         Started container init-config-reloader
monitoring    51m         Normal    Created             pod/prometheus-prometheus-kube-prometheus-prometheus-0         Created container: init-config-reloader
monitoring    51m         Normal    Pulled              pod/prometheus-prometheus-kube-prometheus-prometheus-0         Successfully pulled image "quay.io/prometheus-operator/prometheus-config-reloader:v0.89.0" in 2.775s (2.775s including waiting). Image size: 15134211 bytes.
monitoring    51m         Normal    Pulling             pod/prometheus-prometheus-kube-prometheus-prometheus-0         Pulling image "quay.io/prometheus/prometheus:v3.11.0"
monitoring    51m         Normal    Scheduled           pod/prometheus-kube-prometheus-admission-patch-nqjs7           Successfully assigned monitoring/prometheus-kube-prometheus-admission-patch-nqjs7 to ip-10-0-10-104.ap-southeast-1.compute.internal
monitoring    51m         Normal    SuccessfulCreate    job/prometheus-kube-prometheus-admission-patch                 Created pod: prometheus-kube-prometheus-admission-patch-nqjs7
monitoring    51m         Normal    Pulling             pod/prometheus-kube-prometheus-admission-patch-nqjs7           Pulling image "ghcr.io/jkroepke/kube-webhook-certgen:1.8.0"
monitoring    51m         Normal    Created             pod/prometheus-prometheus-kube-prometheus-prometheus-0         Created container: prometheus
monitoring    51m         Normal    Pulled              pod/prometheus-prometheus-kube-prometheus-prometheus-0         Successfully pulled image "quay.io/prometheus/prometheus:v3.11.0" in 6.588s (6.588s including waiting). Image size: 152919246 bytes.
monitoring    51m         Normal    Created             pod/prometheus-prometheus-kube-prometheus-prometheus-0         Created container: config-reloader
monitoring    51m         Normal    Pulled              pod/prometheus-prometheus-kube-prometheus-prometheus-0         Container image "quay.io/prometheus-operator/prometheus-config-reloader:v0.89.0" already present on machine
monitoring    51m         Normal    Started             pod/prometheus-prometheus-kube-prometheus-prometheus-0         Started container prometheus
monitoring    51m         Normal    Started             pod/prometheus-prometheus-kube-prometheus-prometheus-0         Started container config-reloader
monitoring    51m         Normal    Started             pod/prometheus-kube-prometheus-admission-patch-nqjs7           Started container patch
monitoring    51m         Normal    Pulled              pod/prometheus-kube-prometheus-admission-patch-nqjs7           Successfully pulled image "ghcr.io/jkroepke/kube-webhook-certgen:1.8.0" in 3.921s (3.921s including waiting). Image size: 12943403 bytes.
monitoring    51m         Normal    Created             pod/prometheus-kube-prometheus-admission-patch-nqjs7           Created container: patch
monitoring    51m         Normal    Completed           job/prometheus-kube-prometheus-admission-patch                 Job completed
monitoring    51m         Normal    Pulled              pod/prometheus-grafana-db9b646bf-n29ht                         Successfully pulled image "docker.io/grafana/grafana:12.4.2" in 15.821s (15.821s including waiting). Image size: 213873728 bytes.
monitoring    51m         Normal    Created             pod/prometheus-grafana-db9b646bf-n29ht                         Created container: grafana
monitoring    51m         Normal    Started             pod/prometheus-grafana-db9b646bf-n29ht                         Started container grafana
monitoring    51m         Warning   Unhealthy           pod/prometheus-grafana-db9b646bf-n29ht                         Readiness probe failed: Get "http://10.0.10.215:3000/api/health": dial tcp 10.0.10.215:3000: connect: connection refused
kube-system   24m         Normal    Created             pod/hubble-ui-576dcd986f-9bpbs                                 Created container: frontend
